"ProjectKey","SUT","Variant","Branch","IssueKey","Rule","Type","Severity","Line","Message","NormalizedMessage","Fingerprint","Effort","Debt","Status","Tags","ResultPath"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjVo1r9Pg2Q9qn6","java:S106","CODE_SMELL","MAJOR","160","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjUo1r9Pg2Q9qnw","java:S112","CODE_SMELL","MAJOR","358","Define and throw a dedicated exception instead of using a generic one.","define and throw a dedicated exception instead of using a generic one.","java:S112|define and throw a dedicated exception instead of using a generic one.","20min","20min","OPEN","cert;cwe;error-handling","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoX","java:S3398","CODE_SMELL","MINOR","358","Move this method into ""TreeInfo"".","move this method into ""treeinfo"".","java:S3398|move this method into ""treeinfo"".","5min","5min","OPEN","confusing","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoE","java:S106","CODE_SMELL","MAJOR","481","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoF","java:S106","CODE_SMELL","MAJOR","504","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoN","java:S106","CODE_SMELL","MAJOR","752","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoO","java:S106","CODE_SMELL","MAJOR","754","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoP","java:S106","CODE_SMELL","MAJOR","756","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoQ","java:S106","CODE_SMELL","MAJOR","813","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-snapshotcomparer-c4-production","SnapshotComparer","C4","experiment/snapshot-c4","AaARfnjWo1r9Pg2Q9qoS","java:S106","CODE_SMELL","MAJOR","846","Replace this use of System.out or System.err by a logger.","replace this use of system.out or system.err by a logger.","java:S106|replace this use of system.out or system.err by a logger.","10min","10min","OPEN","bad-practice;cert;owasp-a3","C:\Users\casol\Desktop\zookeeper-metrics\snapshotcomparer\c4\sonar-production"
"zookeeper-watchmanager-c0-production","WatchManager","C0","experiment/watchmanager-c0","AaARhGDjo1r9Pg2Q9qrj","java:S3776","CODE_SMELL","CRITICAL","140","Refactor this method to reduce its Cognitive Complexity from 31 to the 15 allowed.","refactor this method to reduce its cognitive complexity from <n> to the <n> allowed.","java:S3776|refactor this method to reduce its cognitive complexity from <n> to the <n> allowed.","21min","21min","OPEN","brain-overload","C:\Users\casol\Desktop\zookeeper-metrics\watchmanager\c0\sonar-production"
"zookeeper-watchmanager-c0-production","WatchManager","C0","experiment/watchmanager-c0","AaARhGDio1r9Pg2Q9qrh","java:S3824","CODE_SMELL","MAJOR","91","Replace this ""Map.get()"" and condition with a call to ""Map.computeIfAbsent()"".","replace this ""map.get()"" and condition with a call to ""map.computeifabsent()"".","java:S3824|replace this ""map.get()"" and condition with a call to ""map.computeifabsent()"".","10min","10min","OPEN","java8","C:\Users\casol\Desktop\zookeeper-metrics\watchmanager\c0\sonar-production"
"zookeeper-watchmanager-c0-production","WatchManager","C0","experiment/watchmanager-c0","AaARhGDjo1r9Pg2Q9qri","java:S3824","CODE_SMELL","MAJOR","81","Replace this ""Map.get()"" and condition with a call to ""Map.computeIfAbsent()"".","replace this ""map.get()"" and condition with a call to ""map.computeifabsent()"".","java:S3824|replace this ""map.get()"" and condition with a call to ""map.computeifabsent()"".","10min","10min","OPEN","java8","C:\Users\casol\Desktop\zookeeper-metrics\watchmanager\c0\sonar-production"
"zookeeper-watchmanager-c1-production","WatchManager","C1","experiment/watchmanager-c1","AaARh6sIo1r9Pg2Q9qus","java:S1128","CODE_SMELL","MINOR","39","Remove this unnecessary import: same package classes are always implicitly imported.","remove this unnecessary import: same package classes are always implicitly imported.","java:S1128|remove this unnecessary import: same package classes are always implicitly imported.","2min","2min","OPEN","unused","C:\Users\casol\Desktop\zookeeper-metrics\watchmanager\c1\sonar-production"
"zookeeper-watchmanager-c1-production","WatchManager","C1","experiment/watchmanager-c1","AaARh6sIo1r9Pg2Q9qur","java:S3824","CODE_SMELL","MAJOR","106","Replace this ""Map.get()"" and condition with a call to ""Map.computeIfAbsent()"".","replace this ""map.get()"" and condition with a call to ""map.computeifabsent()"".","java:S3824|replace this ""map.get()"" and condition with a call to ""map.computeifabsent()"".","10min","10min","OPEN","java8","C:\Users\casol\Desktop\zookeeper-metrics\watchmanager\c1\sonar-production"
"zookeeper-watchmanager-c1-production","WatchManager","C1","experiment/watchmanager-c1","AaARh6sIo1r9Pg2Q9quq","java:S3824","CODE_SMELL","MAJOR","119","Replace this ""Map.get()"" and condition with a call to ""Map.computeIfAbsent()"".","replace this ""map.get()"" and condition with a call to ""map.computeifabsent()"".","java:S3824|replace this ""map.get()"" and condition with a call to ""map.computeifabsent()"".","10min","10min","OPEN","java8","C:\Users\casol\Desktop\zookeeper-metrics\watchmanager\c1\sonar-production"
"zookeeper-watchmanager-c2-production","WatchManager","C2","experiment/watchmanager-c2","AaARi4cVo1r9Pg2Q9qx1","java:S1128","CODE_SMELL","MINOR","39","Remove this unnecessary import: same package classes are always implicitly imported.","remove this unnecessary import: same package classes are always implicitly imported.","java:S1128|remove this unnecessary import: same package classes are always implicitly imported.","2min","2min","OPEN","unused","C:\Users\casol\Desktop\zookeeper-metrics\watchmanager\c2\sonar-production"
"zookeeper-watchmanager-c2-production","WatchManager","C2","experiment/watchmanager-c2","AaARi4cVo1r9Pg2Q9qx0","java:S3824","CODE_SMELL","MAJOR","104","Replace this ""Map.get()"" and condition with a call to ""Map.computeIfAbsent()"".","replace this ""map.get()"" and condition with a call to ""map.computeifabsent()"".","java:S3824|replace this ""map.get()"" and condition with a call to ""map.computeifabsent()"".","10min","10min","OPEN","java8","C:\Users\casol\Desktop\zookeeper-metrics\watchmanager\c2\sonar-production"
"zookeeper-watchmanager-c2-production","WatchManager","C2","experiment/watchmanager-c2","AaARi4cVo1r9Pg2Q9qxz","java:S3824","CODE_SMELL","MAJOR","117","Replace this ""Map.get()"" and condition with a call to ""Map.computeIfAbsent()"".","replace this ""map.get()"" and condition with a call to ""map.computeifabsent()"".","java:S3824|replace this ""map.get()"" and condition with a call to ""map.computeifabsent()"".","10min","10min","OPEN","java8","C:\Users\casol\Desktop\zookeeper-metrics\watchmanager\c2\sonar-production"
"zookeeper-watchmanager-c3-production","WatchManager","C3","experiment/watchmanager-c3","AaARjlcSo1r9Pg2Q9q0-","java:S1128","CODE_SMELL","MINOR","39","Remove this unnecessary import: same package classes are always implicitly imported.","remove this unnecessary import: same package classes are always implicitly imported.","java:S1128|remove this unnecessary import: same package classes are always implicitly imported.","2min","2min","OPEN","unused","C:\Users\casol\Desktop\zookeeper-metrics\watchmanager\c3\sonar-production"
"zookeeper-watchmanager-c3-production","WatchManager","C3","experiment/watchmanager-c3","AaARjlcSo1r9Pg2Q9q09","java:S3824","CODE_SMELL","MAJOR","103","Replace this ""Map.get()"" and condition with a call to ""Map.computeIfAbsent()"".","replace this ""map.get()"" and condition with a call to ""map.computeifabsent()"".","java:S3824|replace this ""map.get()"" and condition with a call to ""map.computeifabsent()"".","10min","10min","OPEN","java8","C:\Users\casol\Desktop\zookeeper-metrics\watchmanager\c3\sonar-production"
"zookeeper-watchmanager-c3-production","WatchManager","C3","experiment/watchmanager-c3","AaARjlcSo1r9Pg2Q9q08","java:S3824","CODE_SMELL","MAJOR","116","Replace this ""Map.get()"" and condition with a call to ""Map.computeIfAbsent()"".","replace this ""map.get()"" and condition with a call to ""map.computeifabsent()"".","java:S3824|replace this ""map.get()"" and condition with a call to ""map.computeifabsent()"".","10min","10min","OPEN","java8","C:\Users\casol\Desktop\zookeeper-metrics\watchmanager\c3\sonar-production"
"zookeeper-watchmanager-c4-production","WatchManager","C4","experiment/watchmanager-c4","AaARkZ1to1r9Pg2Q9q4G","java:S1128","CODE_SMELL","MINOR","39","Remove this unnecessary import: same package classes are always implicitly imported.","remove this unnecessary import: same package classes are always implicitly imported.","java:S1128|remove this unnecessary import: same package classes are always implicitly imported.","2min","2min","OPEN","unused","C:\Users\casol\Desktop\zookeeper-metrics\watchmanager\c4\sonar-production"
"zookeeper-watchmanager-c4-production","WatchManager","C4","experiment/watchmanager-c4","AaARkZ1so1r9Pg2Q9q4F","java:S3824","CODE_SMELL","MAJOR","108","Replace this ""Map.get()"" and condition with a call to ""Map.computeIfAbsent()"".","replace this ""map.get()"" and condition with a call to ""map.computeifabsent()"".","java:S3824|replace this ""map.get()"" and condition with a call to ""map.computeifabsent()"".","10min","10min","OPEN","java8","C:\Users\casol\Desktop\zookeeper-metrics\watchmanager\c4\sonar-production"
